%time,field.destination_id0,field.destination_id1,field.destination_id2,field.destination_id3,field.destination_id4,field.destination_id5,field.destination_id6,field.destination_id7,field.destination_id8,field.destination_id9,field.distance0,field.stamp0,field.stamp1,field.stamp2
583751000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29989.0511454,583750000000,583750000000,583750000000
583851000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29753.1418972,583851000000,583851000000,583851000000
583952000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29817.3928575,583951000000,583951000000,583951000000
584052000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29765.2056817,584052000000,584052000000,584052000000
584152000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30032.1949493,584152000000,584152000000,584152000000
584252000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30298.0727692,584252000000,584252000000,584252000000
584353000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30352.6669226,584352000000,584352000000,584352000000
584453000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30204.9688925,584453000000,584453000000,584453000000
584553000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30122.6055029,584553000000,584553000000,584553000000
584654000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29994.2723849,584653000000,584653000000,584653000000
584754000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30130.8847558,584754000000,584754000000,584754000000
584854000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30096.5734779,584854000000,584854000000,584854000000
584955000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30023.9734427,584954000000,584954000000,584954000000
585055000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29799.6017263,585055000000,585055000000,585055000000
585155000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29844.878452,585155000000,585155000000,585155000000
585256000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30129.5242802,585256000000,585256000000,585256000000
585356000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29325.768333,585356000000,585356000000,585356000000
585456000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29745.6512358,585456000000,585456000000,585456000000
585557000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30256.9916447,585556000000,585556000000,585556000000
585657000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29674.4673576,585657000000,585657000000,585657000000
585758000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29897.328897,585757000000,585757000000,585757000000
585858000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30190.5653613,585858000000,585858000000,585858000000
585958000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29720.3726722,585958000000,585958000000,585958000000
586058000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30014.5520879,586058000000,586058000000,586058000000
586159000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29806.434706,586158000000,586158000000,586158000000
586259000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29970.7998337,586259000000,586259000000,586259000000
586359000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30105.6948488,586359000000,586359000000,586359000000
586460000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30049.4508895,586459000000,586459000000,586459000000
586560000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30157.9712682,586560000000,586560000000,586560000000
586660000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29866.3253497,586660000000,586660000000,586660000000
586761000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30158.4743704,586760000000,586760000000,586760000000
586861000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30082.406153,586861000000,586861000000,586861000000
586961000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29987.958137,586961000000,586961000000,586961000000
587062000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30242.2433031,587061000000,587061000000,587061000000
587162000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29906.942568,587162000000,587162000000,587162000000
587262000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29433.9933033,587262000000,587262000000,587262000000
587362000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29696.4313633,587362000000,587362000000,587362000000
587463000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30237.4004717,587463000000,587463000000,587463000000
587563000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29575.70894,587563000000,587563000000,587563000000
587663000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29951.3554415,587663000000,587663000000,587663000000
587764000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29957.8478684,587763000000,587763000000,587763000000
587864000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29548.2363095,587864000000,587864000000,587864000000
587965000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29360.044223,587964000000,587964000000,587964000000
588065000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29770.1106066,588065000000,588065000000,588065000000
588165000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29772.3089871,588164000000,588164000000,588164000000
588265000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29718.1487741,588265000000,588265000000,588265000000
588365000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30108.0052916,588365000000,588365000000,588365000000
588466000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30288.1520002,588465000000,588465000000,588465000000
588566000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29793.1693777,588566000000,588566000000,588566000000
588666000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30238.8891963,588666000000,588666000000,588666000000
588767000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29444.9491033,588767000000,588767000000,588767000000
588867000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30091.7813132,588867000000,588867000000,588867000000
588967000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29778.7158347,588967000000,588967000000,588967000000
589068000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29989.374873,589068000000,589068000000,589068000000
589168000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30034.6797667,589168000000,589168000000,589168000000
589268000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29722.1676177,589268000000,589268000000,589268000000
589369000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29817.6908576,589368000000,589368000000,589368000000
589469000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30011.0280975,589469000000,589469000000,589469000000
589569000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29721.2763307,589569000000,589569000000,589569000000
589669000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29791.7539354,589669000000,589669000000,589669000000
589770000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30048.5454525,589770000000,589770000000,589770000000
589870000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30144.6762473,589870000000,589870000000,589870000000
589970000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29979.1662194,589970000000,589970000000,589970000000
590070000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30183.2455295,590070000000,590070000000,590070000000
590171000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30049.2117616,590171000000,590171000000,590171000000
590271000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30044.6016661,590271000000,590271000000,590271000000
590371000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30232.0728324,590371000000,590371000000,590371000000
590472000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30163.5494228,590471000000,590471000000,590471000000
590572000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29968.4368465,590572000000,590572000000,590572000000
590671000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30073.9395293,590671000000,590671000000,590671000000
590772000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30004.5308073,590771000000,590771000000,590771000000
590873000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30267.3009316,590873000000,590873000000,590873000000
590973000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29664.9802345,590973000000,590973000000,590973000000
591074000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30190.0302623,591073000000,591073000000,591073000000
591173000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29977.8742446,591173000000,591173000000,591173000000
591272000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29679.7519422,591272000000,591272000000,591272000000
591373000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30238.9689419,591373000000,591373000000,591373000000
591474000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29818.8039048,591474000000,591474000000,591474000000
591575000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29705.4012196,591575000000,591575000000,591575000000
591675000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30112.891359,591675000000,591675000000,591675000000
591776000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29849.7873366,591775000000,591775000000,591775000000
591876000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30109.0601819,591876000000,591876000000,591876000000
591976000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30144.764624,591976000000,591976000000,591976000000
592077000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30134.2340018,592076000000,592076000000,592076000000
592177000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30213.3598074,592177000000,592177000000,592177000000
592277000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30086.3328513,592277000000,592277000000,592277000000
592378000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29899.1792194,592378000000,592378000000,592378000000
592478000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29882.8669126,592478000000,592478000000,592478000000
592578000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29656.9066128,592578000000,592578000000,592578000000
592679000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30562.4708957,592678000000,592678000000,592678000000
592779000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29633.9535299,592779000000,592779000000,592779000000
592879000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30041.4524449,592879000000,592879000000,592879000000
592980000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29960.4628663,592979000000,592979000000,592979000000
593080000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29493.5057417,593080000000,593080000000,593080000000
593180000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29882.5212653,593180000000,593180000000,593180000000
593280000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29616.0622374,593280000000,593280000000,593280000000
593381000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30526.9105711,593381000000,593381000000,593381000000
593481000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29685.3764625,593481000000,593481000000,593481000000
593581000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30311.6138739,593581000000,593581000000,593581000000
593681000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30100.2098513,593680000000,593680000000,593680000000
593780000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30160.7203015,593780000000,593780000000,593780000000
593880000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30103.966319,593880000000,593880000000,593880000000
593982000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29928.3963527,593982000000,593982000000,593982000000
594083000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30102.332075,594083000000,594083000000,594083000000
594183000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30017.4634648,594183000000,594183000000,594183000000
594284000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30219.37112,594283000000,594283000000,594283000000
594384000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30297.9431486,594384000000,594384000000,594384000000
594484000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29682.97779,594484000000,594484000000,594484000000
594584000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29807.1520065,594584000000,594584000000,594584000000
594685000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30523.0685508,594685000000,594685000000,594685000000
594785000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29969.7812653,594785000000,594785000000,594785000000
594885000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29784.5727596,594885000000,594885000000,594885000000
594985000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29733.1271726,594985000000,594985000000,594985000000
595086000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29966.8060163,595085000000,595085000000,595085000000
595186000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29815.7220297,595186000000,595186000000,595186000000
595286000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30273.0684281,595286000000,595286000000,595286000000
595387000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30032.293221,595386000000,595386000000,595386000000
595487000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30064.8597529,595487000000,595487000000,595487000000
595587000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30277.291702,595587000000,595587000000,595587000000
595688000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29734.6156157,595687000000,595687000000,595687000000
595788000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30071.497299,595788000000,595788000000,595788000000
595888000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30309.3840289,595888000000,595888000000,595888000000
595989000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30202.02744,595988000000,595988000000,595988000000
596089000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30244.1072671,596089000000,596089000000,596089000000
596189000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30284.797299,596189000000,596189000000,596189000000
596290000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29918.4204303,596289000000,596289000000,596289000000
596390000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29885.1790219,596390000000,596390000000,596390000000
596490000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29982.2494716,596490000000,596490000000,596490000000
596590000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29810.1876076,596590000000,596590000000,596590000000
596690000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30016.7535813,596690000000,596690000000,596690000000
596790000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29848.3571981,596790000000,596790000000,596790000000
596890000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30089.7488913,596890000000,596890000000,596890000000
596990000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29527.3121307,596990000000,596990000000,596990000000
597091000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30143.6121711,597091000000,597091000000,597091000000
597191000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30069.543815,597191000000,597191000000,597191000000
597292000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29740.8860949,597292000000,597292000000,597292000000
597391000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29977.1754852,597391000000,597391000000,597391000000
597491000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29878.2092708,597491000000,597491000000,597491000000
597591000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29750.3170382,597591000000,597591000000,597591000000
597692000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29750.8295203,597692000000,597692000000,597692000000
597793000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29856.0412273,597793000000,597793000000,597793000000
597893000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30120.093088,597893000000,597893000000,597893000000
597994000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30117.2073084,597994000000,597994000000,597994000000
598094000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29411.4199463,598094000000,598094000000,598094000000
598194000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30318.7895593,598194000000,598194000000,598194000000
598295000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29859.1849376,598294000000,598294000000,598294000000
598395000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29959.0833611,598395000000,598395000000,598395000000
598495000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30559.8479437,598495000000,598495000000,598495000000
598596000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29777.61031,598595000000,598595000000,598595000000
598695000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29927.3765841,598695000000,598695000000,598695000000
598796000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29956.1571473,598796000000,598796000000,598796000000
598896000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30343.6563926,598896000000,598896000000,598896000000
598997000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29811.5472869,598996000000,598996000000,598996000000
599097000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29879.632842,599096000000,599096000000,599096000000
599197000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29609.1376364,599197000000,599197000000,599197000000
599298000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30076.2184906,599297000000,599297000000,599297000000
599398000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30117.2939741,599398000000,599398000000,599398000000
599498000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30456.618062,599498000000,599498000000,599498000000
599599000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30002.3834488,599598000000,599598000000,599598000000
599699000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30026.967143,599699000000,599699000000,599699000000
599799000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29928.868417,599799000000,599799000000,599799000000
599899000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30078.3687429,599899000000,599899000000,599899000000
600000000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29689.3346033,600000000000,600000000000,600000000000
600100000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29844.9252009,600100000000,600100000000,600100000000
600200000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29793.9737409,600200000000,600200000000,600200000000
600301000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30149.7603505,600300000000,600300000000,600300000000
600401000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29933.3284333,600401000000,600401000000,600401000000
600501000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30257.5716973,600501000000,600501000000,600501000000
600602000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29708.4705369,600601000000,600601000000,600601000000
600702000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29988.2498611,600702000000,600702000000,600702000000
600802000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30220.53789,600802000000,600802000000,600802000000
600903000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30185.0289826,600902000000,600902000000,600902000000
601003000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30117.3058338,601002000000,601002000000,601002000000
601103000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29998.2569057,601103000000,601103000000,601103000000
601204000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30082.5362057,601204000000,601204000000,601204000000
601304000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29778.2543132,601304000000,601304000000,601304000000
601405000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30159.3965411,601404000000,601404000000,601404000000
601505000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30147.2078076,601505000000,601505000000,601505000000
601605000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29997.7765874,601605000000,601605000000,601605000000
601705000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29621.913065,601705000000,601705000000,601705000000
601806000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29846.831265,601806000000,601806000000,601806000000
601906000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30611.3972755,601906000000,601906000000,601906000000
602007000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29775.8278349,602006000000,602006000000,602006000000
602107000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29648.8796701,602107000000,602107000000,602107000000
602207000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29755.5187261,602207000000,602207000000,602207000000
602307000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30198.7635759,602307000000,602307000000,602307000000
602408000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30344.182288,602407000000,602407000000,602407000000
602508000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30039.5997522,602508000000,602508000000,602508000000
602608000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30342.1349382,602608000000,602608000000,602608000000
602709000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29999.4607141,602708000000,602708000000,602708000000
602809000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30065.1493212,602809000000,602809000000,602809000000
602909000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30150.2675407,602909000000,602909000000,602909000000
603010000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30020.3687958,603009000000,603009000000,603009000000
603110000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29896.3022005,603110000000,603110000000,603110000000
603210000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29801.6001899,603210000000,603210000000,603210000000
603311000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30195.1664719,603310000000,603310000000,603310000000
603411000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30122.523081,603411000000,603411000000,603411000000
603511000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30017.629345,603511000000,603511000000,603511000000
603611000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30302.6561102,603611000000,603611000000,603611000000
603712000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29971.0577199,603711000000,603711000000,603711000000
603810000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29612.1673942,603810000000,603810000000,603810000000
603912000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29688.0669894,603911000000,603911000000,603911000000
604012000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29587.9901389,604012000000,604012000000,604012000000
604112000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29915.0279384,604112000000,604112000000,604112000000
604212000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30171.4471868,604212000000,604212000000,604212000000
604312000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29757.651073,604312000000,604312000000,604312000000
604412000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30279.471554,604412000000,604412000000,604412000000
604512000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30026.644026,604512000000,604512000000,604512000000
604614000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30020.6881288,604613000000,604613000000,604613000000
604714000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30009.2837505,604714000000,604714000000,604714000000
604815000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,29997.1686933,604815000000,604815000000,604815000000
604915000000,28209,28210,28211,28212,28213,28214,28215,28216,28217,28224,30296.7916582,604915000000,604915000000,604915000000
